Index,Parent_File,Ground_Truth,Prediction,Delta1_Met,Raw_Output
418,rgb/kitchen_01.png,2.8023193713282972,1.62,0,<think> The point is around 1.62 meters away from the camera. </think>  <answer> 1.62 </answer>
419,rgb/kitchen_02.png,1.8814373998626681,1.42,0,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
420,rgb/kitchen_03.png,2.241550316624704,1.45,0,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
421,rgb/kitchen_04.png,1.8883039597161821,1.45,0,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
422,rgb/kitchen_05.png,1.5068284122987712,1.2,0,<think> The point is around 1.20 meters away from the camera. </think>  <answer> 1.20 </answer>
423,rgb/kitchen_06.png,2.713054093232624,1.23,0,<think> The point is around 1.23 meters away from the camera. </think>  <answer> 1.23 </answer>
424,rgb/kitchen_07.png,5.037766079194323,1.64,0,<think> The point is around 1.64 meters away from the camera. </think>  <answer> 1.64 </answer>
425,rgb/kitchen_08.png,6.079957274738689,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
426,rgb/lab_01.png,2.799267566948958,1.6,0,<think> The point is around 1.60 meters away from the camera. </think>  <answer> 1.60 </answer>
427,rgb/lab_02.png,6.108186465247577,1.42,0,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
428,rgb/lab_03.png,1.914244296940566,1.82,1,<think> The point is around 1.82 meters away from the camera. </think>  <answer> 1.82 </answer>
429,rgb/lab_04.png,3.546959639887083,1.8,0,<think> The point is around 1.80 meters away from the camera. </think>  <answer> 1.80 </answer>
430,rgb/lab_05.png,5.426871137560083,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
431,rgb/lab_06.png,2.827496757457847,1.54,0,<think> The point is around 1.54 meters away from the camera. </think>  <answer> 1.54 </answer>
432,rgb/lab_07.png,4.361791409170672,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
433,rgb/lab_08.png,6.05477988860914,1.64,0,<think> The point is around 1.64 meters away from the camera. </think>  <answer> 1.64 </answer>
434,rgb/lab_09.png,2.613870450904097,1.75,0,<think> The point is around 1.75 meters away from the camera. </think>  <answer> 1.75 </answer>
435,rgb/lab_10.png,6.95048447394522,1.8,0,<think> The point is around 1.80 meters away from the camera. </think>  <answer> 1.80 </answer>
436,rgb/lab_11.png,5.808346684977493,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
437,rgb/lectureroom_01.png,4.428168154421302,2.03,0,<think> The point is around 2.03 meters away from the camera. </think>  <answer> 2.03 </answer>
438,rgb/lectureroom_02.png,3.034256504158083,1.52,0,<think> The point is around 1.52 meters away from the camera. </think>  <answer> 1.52 </answer>
439,rgb/lectureroom_03.png,1.514457923247119,1.4,1,<think> The point is around 1.40 meters away from the camera. </think>  <answer> 1.40 </answer>
440,rgb/lectureroom_04.png,4.666971847104601,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
441,rgb/lectureroom_05.png,2.567330434119173,1.52,0,<think> The point is around 1.52 meters away from the camera. </think>  <answer> 1.52 </answer>
442,rgb/lectureroom_06.png,2.004272526131075,2.01,1,<think> The point is around 2.01 meters away from the camera. </think>  <answer> 2.01 </answer>
443,rgb/lectureroom_07.png,2.732890821698329,1.8,0,<think> The point is around 1.80 meters away from the camera. </think>  <answer> 1.80 </answer>
444,rgb/lectureroom_08.png,7.919432364385443,1.42,0,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
445,rgb/lectureroom_09.png,4.009308003356985,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
446,rgb/lectureroom_10.png,3.121232928969253,1.75,0,<think> The point is around 1.75 meters away from the camera. </think>  <answer> 1.75 </answer>
447,rgb/livingroom_01.png,4.183260852979324,1.54,0,<think> The point is around 1.54 meters away from the camera. </think>  <answer> 1.54 </answer>
448,rgb/livingroom_02.png,2.229343099107347,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
449,rgb/livingroom_03.png,3.115892271305409,1.4,0,<think> The point is around 1.40 meters away from the camera. </think>  <answer> 1.40 </answer>
450,rgb/livingroom_04.png,4.164187075608454,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
451,rgb/livingroom_05.png,2.670328831921873,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
452,rgb/livingroom_06.png,1.46868085755703,1.7,1,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
453,rgb/livingroom_07.png,2.185854886701762,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
454,rgb/livingroom_08.png,2.275120164797436,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
455,rgb/livingroom_09.png,1.058976119630731,1.8,0,<think> The point is around 1.80 meters away from the camera. </think>  <answer> 1.80 </answer>
456,rgb/livingroom_10.png,1.779964904249637,1.7,1,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
457,rgb/livingroom_11.png,2.6573586633096813,1.6,0,<think> The point is around 1.60 meters away from the camera. </think>  <answer> 1.60 </answer>
458,rgb/livingroom_12.png,1.373311970702678,1.82,0,<think> The point is around 1.82 meters away from the camera. </think>  <answer> 1.82 </answer>
459,rgb/livingroom_13.png,2.134737163347829,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
460,rgb/livingroom_14.png,2.7283131151293203,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
461,rgb/livingroom_15.png,3.008316166933699,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
462,rgb/meetingroom_01.png,1.008621347371633,1.45,0,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
463,rgb/meetingroom_02.png,2.566567483024338,1.52,0,<think> The point is around 1.52 meters away from the camera. </think>  <answer> 1.52 </answer>
464,rgb/meetingroom_03.png,2.4979018844892042,1.45,0,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
465,rgb/meetingroom_04.png,1.51140611886778,1.42,1,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
466,rgb/meetingroom_05.png,2.050812542915999,1.45,0,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
467,rgb/meetingroom_06.png,2.008087281605249,2.01,1,<think> The point is around 2.01 meters away from the camera. </think>  <answer> 2.01 </answer>
468,rgb/meetingroom_07.png,2.271305409323262,1.6,0,<think> The point is around 1.60 meters away from the camera. </think>  <answer> 1.60 </answer>
469,rgb/meetingroom_08.png,1.824216067750057,1.45,0,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
470,rgb/office_01.png,2.775616083009079,2.01,0,<think> The point is around 2.01 meters away from the camera. </think>  <answer> 2.01 </answer>
471,rgb/office_02.png,2.552071412222476,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
472,rgb/office_03.png,2.497138933394369,1.8,0,<think> The point is around 1.80 meters away from the camera. </think>  <answer> 1.80 </answer>
473,rgb/office_04.png,3.727779049362936,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
474,rgb/office_05.png,2.400244144350347,1.42,0,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
475,rgb/office_06.png,2.967879758907454,1.4,0,<think> The point is around 1.40 meters away from the camera. </think>  <answer> 1.40 </answer>
476,rgb/office_07.png,3.897154192416266,1.54,0,<think> The point is around 1.54 meters away from the camera. </think>  <answer> 1.54 </answer>
477,rgb/office_08.png,3.545433737697413,1.6,0,<think> The point is around 1.60 meters away from the camera. </think>  <answer> 1.60 </answer>
478,rgb/restaurant_01.png,5.022507057297627,2.03,0,<think> The point is around 2.03 meters away from the camera. </think>  <answer> 2.03 </answer>
479,rgb/restaurant_02.png,7.371633478294041,1.54,0,<think> The point is around 1.54 meters away from the camera. </think>  <answer> 1.54 </answer>
480,rgb/restaurant_03.png,3.223468375677119,1.8,0,<think> The point is around 1.80 meters away from the camera. </think>  <answer> 1.80 </answer>
481,rgb/restaurant_04.png,10.372320134279393,1.62,0,<think> The point is around 1.62 meters away from the camera. </think>  <answer> 1.62 </answer>
482,rgb/restaurant_05.png,1.559472037842374,1.4,1,<think> The point is around 1.40 meters away from the camera. </think>  <answer> 1.40 </answer>
483,rgb/restaurant_06.png,3.139543755245288,1.42,0,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
484,rgb/restaurant_07.png,1.551842526894026,1.45,1,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
485,rgb/restaurant_08.png,2.998397802700847,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
486,rgb/restaurant_09.png,2.380407415884641,1.42,0,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
487,rgb/restaurant_10.png,6.879530022125582,1.45,0,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
488,rgb/restaurant_11.png,2.44983596551461,1.42,0,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
489,rgb/restaurant_12.png,1.850919356069276,1.4,0,<think> The point is around 1.40 meters away from the camera. </think>  <answer> 1.40 </answer>
490,rgb/restroom_01.png,2.710002288853284,1.32,0,<think> The point is around 1.32 meters away from the camera. </think>  <answer> 1.32 </answer>
491,rgb/restroom_02.png,6.871900511177233,1.42,0,<think> The point is around 1.42 meters away from the camera. </think>  <answer> 1.42 </answer>
492,rgb/storageroom_01.png,2.45288776989395,2.01,1,<think> The point is around 2.01 meters away from the camera. </think>  <answer> 2.01 </answer>
493,rgb/storageroom_02.png,5.6870374608987575,1.45,0,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
494,rgb/storageroom_03.png,1.91653315022507,1.8,1,<think> The point is around 1.80 meters away from the camera. </think>  <answer> 1.80 </answer>
495,rgb/storageroom_04.png,2.225528343633173,1.7,0,<think> The point is around 1.70 meters away from the camera. </think>  <answer> 1.70 </answer>
496,rgb/storageroom_05.png,3.007553215838864,1.52,0,<think> The point is around 1.52 meters away from the camera. </think>  <answer> 1.52 </answer>
497,rgb/storageroom_06.png,3.076981765468833,1.64,0,<think> The point is around 1.64 meters away from the camera. </think>  <answer> 1.64 </answer>
498,rgb/storageroom_07.png,1.373311970702678,1.45,1,<think> The point is around 1.45 meters away from the camera. </think>  <answer> 1.45 </answer>
499,rgb/storageroom_08.png,1.868467231250476,1.49,0,<think> The point is around 1.49 meters away from the camera. </think>  <answer> 1.49 </answer>
